0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.002,0.995,0.002
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
0.999,0.001,0.000
